iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,Unnamed: 67
CHN,Asia,China,2020-12-27,96324.0,608.0,86.86,4777.0,7.0,1.0,67.59,0.43,0.06,3.35,0.0,0.0,0.94,,,,,,,,,,,,,14769984.0,10.36,0.0,453470.4,tests performed,,,,,,187500.0,,,,,131.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2020-12-28,96324.0,0.0,86.86,4777.0,0.0,1.0,67.59,0.0,0.06,3.35,0.0,0.0,0.94,,,,,,,,,,,,,14769984.0,10.36,0.0,427236.2,tests performed,,,,,,187500.0,,,,,131.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2020-12-29,96324.0,0.0,86.86,4777.0,0.0,1.0,67.59,0.0,0.06,3.35,0.0,0.0,0.93,,,,,,,,,,,,,14769984.0,10.36,0.0,436246.1,tests performed,,,,,,187500.0,,,,,131.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2020-12-30,96324.0,0.0,86.86,4777.0,0.0,1.0,67.59,0.0,0.06,3.35,0.0,0.0,0.94,,,,,,,,,,,,,14769984.0,10.36,0.0,421999.5,tests performed,,,,,,187500.0,,,,,131.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2020-12-31,96324.0,0.0,86.86,4777.0,0.0,1.0,67.59,0.0,0.06,3.35,0.0,0.0,0.95,,,,,,,,,,,,,14769984.0,10.36,0.0,430787.6,tests performed,4500000.0,,,,,187500.0,0.32,,,,131.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-01,96324.0,0.0,86.86,4777.0,0.0,1.0,67.59,0.0,0.06,3.35,0.0,0.0,0.96,,,,,,,,,,,,,14769984.0,10.36,0.0,430787.6,tests performed,,,,,,232143.0,,,,,163.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-02,96324.0,0.0,86.86,4777.0,0.0,1.0,67.59,0.0,0.06,3.35,0.0,0.0,0.99,,,,,,,,,,,,,14769984.0,10.36,0.0,420282.4,tests performed,,,,,,276786.0,,,,,194.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-03,96972.0,648.0,92.57,4791.0,14.0,2.0,68.04,0.46,0.06,3.36,0.01,0.0,1.04,,,,,,,,,,,,,14769984.0,10.36,0.0,418579.2,tests performed,,,,,,321429.0,,,,,225.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-04,96972.0,0.0,92.57,4791.0,0.0,2.0,68.04,0.0,0.06,3.36,0.0,0.0,1.12,,,,,,,,,,,,,14769984.0,10.36,0.0,378717.5,tests performed,,,,,,366071.0,,,,,257.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-05,96972.0,0.0,92.57,4791.0,0.0,2.0,68.04,0.0,0.06,3.36,0.0,0.0,1.18,,,,,,,,,,,,,14769984.0,10.36,0.0,331381.0,tests performed,,,,,,410714.0,,,,,288.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-06,96972.0,0.0,92.57,4791.0,0.0,2.0,68.04,0.0,0.06,3.36,0.0,0.0,1.26,,,,,,,,,,,,,14769984.0,10.36,0.0,263077.9,tests performed,,,,,,455357.0,,,,,319.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-07,96972.0,0.0,92.57,4791.0,0.0,2.0,68.04,0.0,0.06,3.36,0.0,0.0,1.29,,,,,,,,,,,,,14769984.0,10.36,0.0,207193.3,tests performed,,,,,,500000.0,,,,,351.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-08,96972.0,0.0,92.57,4791.0,0.0,2.0,68.04,0.0,0.06,3.36,0.0,0.0,1.29,,,,,,,,,,,,,14769984.0,10.36,0.0,188667.0,tests performed,,,,,,500000.0,,,,,351.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-09,96972.0,0.0,92.57,4791.0,0.0,2.0,68.04,0.0,0.06,3.36,0.0,0.0,1.31,,,,,,,,,,,,,14769984.0,10.36,0.0,170329.9,tests performed,9000000.0,,,,,500000.0,0.63,,,,351.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-10,97652.0,680.0,97.14,4798.0,7.0,1.0,68.52,0.48,0.07,3.37,0.0,0.0,1.31,,,,,,,,,,,,,14769984.0,10.36,0.0,154774.6,tests performed,,,,,,464286.0,,,,,326.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-11,97652.0,0.0,97.14,4798.0,0.0,1.0,68.52,0.0,0.07,3.37,0.0,0.0,1.35,,,,,,,,,,,,,14769984.0,10.36,0.0,147911.4,tests performed,,,,,,428571.0,,,,,301.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-12,97652.0,0.0,97.14,4798.0,0.0,1.0,68.52,0.0,0.07,3.37,0.0,0.0,1.41,,,,,,,,,,,,,14769984.0,10.36,0.0,125169.4,tests performed,,,,,,392857.0,,,,,276.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-13,97652.0,0.0,97.14,4798.0,0.0,1.0,68.52,0.0,0.07,3.37,0.0,0.0,1.4,,,,,,,,,,,,,14769984.0,10.36,0.0,122936.7,tests performed,10000000.0,,,,,357143.0,0.7,,,,250.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-14,97652.0,0.0,97.14,4798.0,0.0,1.0,68.52,0.0,0.07,3.37,0.0,0.0,1.39,,,,,,,,,,,,,14769984.0,10.36,0.0,111772.7,tests performed,,,,,,387755.0,,,,,272.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-15,97652.0,0.0,97.14,4798.0,0.0,1.0,68.52,0.0,0.07,3.37,0.0,0.0,1.36,,,,,,,,,,,,,14769984.0,10.36,0.0,101761.6,tests performed,,,,,,418367.0,,,,,293.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-16,97652.0,0.0,97.14,4798.0,0.0,1.0,68.52,0.0,0.07,3.37,0.0,0.0,1.33,,,,,,,,,,,,,14769984.0,10.36,0.0,95909.0,tests performed,,,,,,448980.0,,,,,315.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-17,98794.0,1142.0,163.14,4804.0,6.0,0.86,69.32,0.8,0.11,3.37,0.0,0.0,1.31,,,,,,,,,,,,,14769984.0,10.36,0.0,87841.8,tests performed,,,,,,515306.0,,,,,361.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-18,98794.0,0.0,163.14,4804.0,0.0,0.86,69.32,0.0,0.11,3.37,0.0,0.0,1.28,,,,,,,,,,,,,14769984.0,10.36,0.0,82777.9,tests performed,,,,,,581633.0,,,,,408.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-19,98794.0,0.0,163.14,4804.0,0.0,0.86,69.32,0.0,0.11,3.37,0.0,0.0,1.22,,,,,,,,,,,,,14769984.0,10.36,0.0,86736.3,tests performed,,,,,,647959.0,,,,,454.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-20,98794.0,0.0,163.14,4804.0,0.0,0.86,69.32,0.0,0.11,3.37,0.0,0.0,1.18,,,,,,,,,,,,,14769984.0,10.36,0.0,84676.2,tests performed,15000000.0,,,,,714286.0,1.05,,,,501.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-21,98794.0,0.0,163.14,4804.0,0.0,0.86,69.32,0.0,0.11,3.37,0.0,0.0,1.14,,,,,,,,,,,,,14769984.0,10.36,0.0,87916.6,tests performed,,,,,,797173.0,,,,,559.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-22,98794.0,0.0,163.14,4804.0,0.0,0.86,69.32,0.0,0.11,3.37,0.0,0.0,1.09,,,,,,,,,,,,,14769984.0,10.36,0.0,86230.0,tests performed,,,,,,880061.0,,,,,617.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-23,98794.0,0.0,163.14,4804.0,0.0,0.86,69.32,0.0,0.11,3.37,0.0,0.0,1.03,,,,,,,,,,,,,14769984.0,10.36,0.0,87618.8,tests performed,,,,,,962949.0,,,,,675.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-24,100136.0,1342.0,191.71,4810.0,6.0,0.86,70.26,0.94,0.14,3.38,0.0,0.0,0.96,,,,,,,,,,,,,14769984.0,10.36,0.0,87692.6,tests performed,,,,,,1045837.0,,,,,733.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-25,100136.0,0.0,191.71,4810.0,0.0,0.86,70.26,0.0,0.14,3.38,0.0,0.0,0.87,,,,,,,,,,,,,14769984.0,10.36,0.0,98560.5,tests performed,,,,,,1128724.0,,,,,792.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-26,100136.0,0.0,191.71,4810.0,0.0,0.86,70.26,0.0,0.14,3.38,0.0,0.0,0.82,,,,,,,,,,,,,14769984.0,10.36,0.0,102164.2,tests performed,22767000.0,,,,,1211612.0,1.6,,,,850.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-27,100136.0,0.0,191.71,4810.0,0.0,0.86,70.26,0.0,0.14,3.38,0.0,0.0,0.77,,,,,,,,,,,,,14769984.0,10.36,0.0,107585.5,tests performed,,,,,,1144800.0,,,,,803.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-28,100136.0,0.0,191.71,4810.0,0.0,0.86,70.26,0.0,0.14,3.38,0.0,0.0,0.71,,,,,,,,,,,,,14769984.0,10.36,0.0,119802.6,tests performed,,,,,,995100.0,,,,,698.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-29,100136.0,0.0,191.71,4810.0,0.0,0.86,70.26,0.0,0.14,3.38,0.0,0.0,0.66,,,,,,,,,,,,,14769984.0,10.36,0.0,138592.9,tests performed,,,,,,845400.0,,,,,593.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-30,100136.0,0.0,191.71,4810.0,0.0,0.86,70.26,0.0,0.14,3.38,0.0,0.0,0.61,,,,,,,,,,,,,14769984.0,10.36,0.0,148123.5,tests performed,,,,,,695700.0,,,,,488.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-01-31,100974.0,838.0,119.71,4823.0,13.0,1.86,70.85,0.59,0.08,3.38,0.01,0.0,0.56,,,,,,,,,,,,,14769984.0,10.36,0.0,204327.0,tests performed,24000000.0,,,,,546000.0,1.68,,,,383.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-01,100974.0,0.0,119.71,4823.0,0.0,1.86,70.85,0.0,0.08,3.38,0.0,0.0,0.54,,,,,,,,,,,,,14769984.0,10.36,0.0,204732.0,tests performed,,,,,,705643.0,,,,,495.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-02,100974.0,0.0,119.71,4823.0,0.0,1.86,70.85,0.0,0.08,3.38,0.0,0.0,0.52,,,,,,,,,,,,,14769984.0,10.36,0.0,233913.2,tests performed,,,,,,865286.0,,,,,607.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-03,100974.0,0.0,119.71,4823.0,0.0,1.86,70.85,0.0,0.08,3.38,0.0,0.0,0.51,,,,,,,,,,,,,14769984.0,10.36,0.0,285609.0,tests performed,31236000.0,,,,,1174629.0,2.19,,,,824.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-04,100974.0,0.0,119.71,4823.0,0.0,1.86,70.85,0.0,0.08,3.38,0.0,0.0,0.51,,,,,,,,,,,,,14769984.0,10.36,0.0,324109.3,tests performed,,,,,,1360448.0,,,,,954.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-05,100974.0,0.0,119.71,4823.0,0.0,1.86,70.85,0.0,0.08,3.38,0.0,0.0,0.52,,,,,,,,,,,,,14769984.0,10.36,0.0,377334.0,tests performed,,,,,,1546267.0,,,,,1084.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-06,100974.0,0.0,119.71,4823.0,0.0,1.86,70.85,0.0,0.08,3.38,0.0,0.0,0.51,,,,,,,,,,,,,14769984.0,10.36,0.0,535707.2,tests performed,,,,,,1732086.0,,,,,1215.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-07,101316.0,342.0,48.86,4831.0,8.0,1.14,71.09,0.24,0.03,3.39,0.01,0.0,0.54,,,,,,,,,,,,,14769984.0,10.36,0.0,480887.7,tests performed,,,,,,1917905.0,,,,,1345.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-08,101316.0,0.0,48.86,4831.0,0.0,1.14,71.09,0.0,0.03,3.39,0.0,0.0,0.56,,,,,,,,,,,,,14769984.0,10.36,0.0,506810.7,tests performed,,,,,,1794381.0,,,,,1258.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-09,101316.0,0.0,48.86,4831.0,0.0,1.14,71.09,0.0,0.03,3.39,0.0,0.0,0.56,,,,,,,,,,,,,14769984.0,10.36,0.0,522165.9,tests performed,40520000.0,,,,,1670857.0,2.84,,,,1172.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-10,101316.0,0.0,48.86,4831.0,0.0,1.14,71.09,0.0,0.03,3.39,0.0,0.0,0.55,,,,,,,,,,,,,14769984.0,10.36,0.0,601114.5,tests performed,,,,,,1416511.0,,,,,993.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-11,101316.0,0.0,48.86,4831.0,0.0,1.14,71.09,0.0,0.03,3.39,0.0,0.0,0.56,,,,,,,,,,,,,14769984.0,10.36,0.0,594198.2,tests performed,,,,,,1285689.0,,,,,902.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-12,101316.0,0.0,48.86,4831.0,0.0,1.14,71.09,0.0,0.03,3.39,0.0,0.0,0.55,,,,,,,,,,,,,14769984.0,10.36,0.0,693882.6,tests performed,,,,,,1154867.0,,,,,810.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-13,101316.0,0.0,48.86,4831.0,0.0,1.14,71.09,0.0,0.03,3.39,0.0,0.0,0.56,,,,,,,,,,,,,14769984.0,10.36,0.0,693882.6,tests performed,,,,,,1024045.0,,,,,718.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-14,101536.0,220.0,31.43,4838.0,7.0,1.0,71.24,0.15,0.02,3.4,0.0,0.0,0.58,,,,,,,,,,,,,14769984.0,10.36,0.0,693882.6,tests performed,,,,,,893223.0,,,,,626.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-15,101536.0,0.0,31.43,4838.0,0.0,1.0,71.24,0.0,0.02,3.4,0.0,0.0,0.6,,,,,,,,,,,,,14769984.0,10.36,0.0,728087.5,tests performed,,,,,,762401.0,,,,,535.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-16,101536.0,0.0,31.43,4838.0,0.0,1.0,71.24,0.0,0.02,3.4,0.0,0.0,0.63,,,,,,,,,,,,,14769984.0,10.36,0.0,795325.2,tests performed,,,,,,631579.0,,,,,443.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-17,101536.0,0.0,31.43,4838.0,0.0,1.0,71.24,0.0,0.02,3.4,0.0,0.0,0.67,,,,,,,,,,,,,14769984.0,10.36,0.0,738499.2,tests performed,,,,,,631579.0,,,,,443.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-18,101536.0,0.0,31.43,4838.0,0.0,1.0,71.24,0.0,0.02,3.4,0.0,0.0,0.7,,,,,,,,,,,,,14769984.0,10.36,0.0,728087.5,tests performed,,,,,,631579.0,,,,,443.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-19,101536.0,0.0,31.43,4838.0,0.0,1.0,71.24,0.0,0.02,3.4,0.0,0.0,0.71,,,,,,,,,,,,,14769984.0,10.36,0.0,708154.8,tests performed,,,,,,631579.0,,,,,443.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-20,101536.0,0.0,31.43,4838.0,0.0,1.0,71.24,0.0,0.02,3.4,0.0,0.0,0.74,,,,,,,,,,,,,14769984.0,10.36,0.0,718000.3,tests performed,,,,,,631579.0,,,,,443.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-21,101700.0,164.0,23.43,4842.0,4.0,0.57,71.36,0.12,0.02,3.4,0.0,0.0,0.78,,,,,,,,,,,,,14769984.0,10.36,0.0,765839.7,tests performed,,,,,,631579.0,,,,,443.0,,,78.24,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-22,101700.0,0.0,23.43,4842.0,0.0,0.57,71.36,0.0,0.02,3.4,0.0,0.0,0.82,,,,,,,,,,,,,14769984.0,10.36,0.0,807720.9,tests performed,,,,,,631579.0,,,,,443.0,,,61.57,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-23,101700.0,0.0,23.43,4842.0,0.0,0.57,71.36,0.0,0.02,3.4,0.0,0.0,0.85,,,,,,,,,,,,,14769984.0,10.36,0.0,783262.7,tests performed,,,,,,631579.0,,,,,443.0,,,61.57,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-24,101700.0,0.0,23.43,4842.0,0.0,0.57,71.36,0.0,0.02,3.4,0.0,0.0,0.88,,,,,,,,,,,,,14769984.0,10.36,0.0,789247.8,tests performed,,,,,,631579.0,,,,,443.0,,,61.57,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-25,101700.0,0.0,23.43,4842.0,0.0,0.57,71.36,0.0,0.02,3.4,0.0,0.0,0.9,,,,,,,,,,,,,14769984.0,10.36,0.0,899019.1,tests performed,,,,,,631579.0,,,,,443.0,,,61.57,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-26,101700.0,0.0,23.43,4842.0,0.0,0.57,71.36,0.0,0.02,3.4,0.0,0.0,0.94,,,,,,,,,,,,,14769984.0,10.36,0.0,906912.9,tests performed,,,,,,631579.0,,,,,443.0,,,61.57,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-27,101700.0,0.0,23.43,4842.0,0.0,0.57,71.36,0.0,0.02,3.4,0.0,0.0,0.98,,,,,,,,,,,,,14769984.0,10.36,0.0,957287.2,tests performed,,,,,,631579.0,,,,,443.0,,,61.57,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-02-28,101920.0,220.0,31.43,4843.0,1.0,0.14,71.51,0.15,0.02,3.4,0.0,0.0,0.99,,,,,,,,,,,,,14769984.0,10.36,0.0,883689.4,tests performed,52520000.0,,,,,631579.0,3.68,,,,443.0,,,61.57,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-03-01,101920.0,0.0,31.43,4843.0,0.0,0.14,71.51,0.0,0.02,3.4,0.0,0.0,0.98,,,,,,,,,,,,,14769984.0,10.36,0.0,833802.9,tests performed,,,,,,668496.0,,,,,469.0,,,56.02,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-03-02,101920.0,0.0,31.43,4843.0,0.0,0.14,71.51,0.0,0.02,3.4,0.0,0.0,0.98,,,,,,,,,,,,,14769984.0,10.36,0.0,876192.9,tests performed,,,,,,705414.0,,,,,495.0,,,56.02,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
CHN,Asia,China,2021-03-03,101920.0,0.0,31.43,4843.0,0.0,0.14,71.51,0.0,0.02,3.4,0.0,0.0,0.98,,,,,,,,,,,,,14769984.0,10.36,0.0,801453.4,tests performed,,,,,,742331.0,,,,,521.0,,,56.02,147.67,38.7,10.64,5.93,15308.71,0.7,261.9,9.74,1.9,48.4,,4.34,76.91,0.76,1425887360.0,,,,,
